population,households,total_rooms
1600.0,583.0,4541.0
2597.0,1119.0,5221.0
897.0,386.0,1793.0
815.0,426.0,1606.0
1970.0,712.0,4678.0
2175.0,681.0,6814.0
998.0,435.0,2656.0
2104.0,847.0,5744.0
946.0,399.0,2556.0
1919.0,775.0,3959.0
922.0,387.0,2193.0
661.0,211.0,1812.0
1571.0,534.0,3549.0
805.0,271.0,1969.0
426.0,186.0,950.0
2812.0,1057.0,7684.0
603.0,352.0,2174.0
130.0,46.0,334.0
1221.0,377.0,1835.0
2321.0,873.0,3858.0
850.0,367.0,1296.0
910.0,492.0,2737.0
1950.0,859.0,4052.0
604.0,317.0,1150.0
460.0,243.0,1005.0
597.0,311.0,1444.0
996.0,435.0,2369.0
2363.0,1041.0,5813.0
1797.0,642.0,3167.0
878.0,423.0,2248.0
1048.0,425.0,2482.0
851.0,379.0,2303.0
1392.0,543.0,3951.0
713.0,265.0,2036.0
1230.0,488.0,3223.0
1081.0,566.0,2728.0
1409.0,543.0,3571.0
903.0,410.0,2994.0
783.0,257.0,1679.0
952.0,340.0,2073.0
609.0,242.0,1261.0
334.0,157.0,809.0
628.0,382.0,2223.0
781.0,337.0,2516.0
1469.0,556.0,3484.0
572.0,174.0,1638.0
1506.0,492.0,3619.0
1408.0,477.0,2320.0
2824.0,1068.0,7034.0
1033.0,373.0,2007.0
3033.0,1217.0,7468.0
1530.0,648.0,5112.0
1332.0,636.0,3832.0
612.0,258.0,1720.0
2129.0,819.0,6388.0
1909.0,733.0,4866.0
704.0,293.0,1672.0
1176.0,571.0,3617.0
1129.0,530.0,3623.0
654.0,279.0,2168.0
1238.0,632.0,4549.0
1584.0,470.0,3562.0
969.0,256.0,1956.0
1194.0,335.0,2150.0
877.0,392.0,2092.0
1333.0,402.0,2205.0
1464.0,435.0,3258.0
1432.0,431.0,3320.0
1569.0,450.0,3473.0
2877.0,982.0,6678.0
899.0,236.0,2327.0
1176.0,351.0,2887.0
1731.0,704.0,4458.0
727.0,293.0,1786.0
1072.0,385.0,2232.0
2557.0,690.0,3084.0
983.0,525.0,2782.0
128.0,61.0,366.0
1481.0,430.0,2930.0
1649.0,634.0,4173.0
1462.0,497.0,3240.0
679.0,290.0,2020.0
862.0,326.0,1956.0
1893.0,433.0,2112.0
1490.0,355.0,1645.0
545.0,227.0,1258.0
1480.0,634.0,3499.0
764.0,333.0,1577.0
1423.0,482.0,2208.0
1728.0,571.0,2595.0
881.0,380.0,1857.0
616.0,246.0,1889.0
1016.0,402.0,2262.0
1363.0,403.0,2840.0
1546.0,567.0,3621.0
1646.0,576.0,3856.0
801.0,284.0,1767.0
2396.0,801.0,5041.0
1176.0,483.0,2142.0
1460.0,599.0,5261.0
3214.0,1279.0,7374.0
2834.0,1139.0,6698.0
876.0,361.0,2486.0
883.0,281.0,2198.0
1543.0,598.0,4676.0
3550.0,1139.0,10008.0
705.0,224.0,1764.0
710.0,246.0,1618.0
1802.0,625.0,4956.0
1054.0,391.0,2459.0
703.0,261.0,2112.0
1033.0,548.0,2443.0
1512.0,782.0,3283.0
1883.0,556.0,4907.0
962.0,320.0,2460.0
1066.0,510.0,2530.0
469.0,293.0,1204.0
1285.0,651.0,3289.0
1846.0,768.0,3673.0
959.0,386.0,2428.0
505.0,244.0,1223.0
834.0,397.0,2351.0
617.0,231.0,1680.0
2969.0,1007.0,7474.0
1156.0,470.0,3458.0
6223.0,2357.0,16590.0
1490.0,629.0,3894.0
1720.0,904.0,6564.0
830.0,410.0,2681.0
3985.0,1056.0,5650.0
2025.0,578.0,4321.0
878.0,520.0,2849.0
2042.0,588.0,4025.0
1060.0,303.0,2102.0
1486.0,696.0,3636.0
1315.0,560.0,2446.0
2356.0,795.0,5805.0
1587.0,430.0,3774.0
1249.0,463.0,3388.0
1293.0,335.0,2945.0
950.0,280.0,1565.0
1357.0,456.0,2497.0
945.0,318.0,1641.0
1525.0,682.0,4428.0
380.0,246.0,1230.0
1639.0,495.0,2957.0
1501.0,436.0,3038.0
1338.0,391.0,2520.0
1993.0,573.0,4508.0
1359.0,371.0,3011.0
1241.0,366.0,2464.0
366.0,248.0,941.0
470.0,342.0,1010.0
391.0,60.0,328.0
1256.0,352.0,2630.0
1933.0,722.0,4246.0
4656.0,1863.0,10534.0
4762.0,1929.0,10175.0
4783.0,1811.0,10395.0
2677.0,938.0,5687.0
125.0,44.0,211.0
2383.0,706.0,5394.0
2380.0,773.0,5743.0
792.0,253.0,1444.0
1843.0,623.0,3783.0
1279.0,383.0,2592.0
4660.0,978.0,5206.0
1383.0,442.0,3260.0
363.0,183.0,1063.0
1317.0,511.0,2617.0
1227.0,347.0,2666.0
1593.0,484.0,3477.0
681.0,263.0,1392.0
744.0,338.0,1413.0
261.0,116.0,500.0
479.0,336.0,1666.0
2529.0,814.0,4702.0
1027.0,327.0,2500.0
1575.0,488.0,3400.0
1429.0,411.0,2745.0
679.0,248.0,1532.0
818.0,299.0,1998.0
1150.0,499.0,2635.0
874.0,373.0,1800.0
873.0,307.0,2099.0
396.0,136.0,623.0
862.0,340.0,2032.0
908.0,329.0,2098.0
1113.0,483.0,2440.0
675.0,294.0,1567.0
1194.0,385.0,2435.0
1447.0,510.0,3279.0
913.0,406.0,1964.0
841.0,309.0,1834.0
852.0,300.0,1750.0
1137.0,404.0,2636.0
849.0,411.0,1994.0
928.0,297.0,1633.0
1002.0,332.0,2106.0
1179.0,480.0,2638.0
1147.0,397.0,2487.0
1525.0,539.0,3345.0
880.0,288.0,1256.0
788.0,296.0,1545.0
603.0,219.0,1346.0
1357.0,486.0,3068.0
1588.0,450.0,2895.0
1666.0,800.0,3226.0
3068.0,1241.0,7105.0
1913.0,978.0,4329.0
1181.0,398.0,2815.0
954.0,324.0,2153.0
928.0,244.0,1939.0
1986.0,598.0,4050.0
859.0,300.0,1646.0
1081.0,308.0,2207.0
428.0,203.0,974.0
3318.0,1270.0,8240.0
597.0,204.0,1663.0
3785.0,1114.0,6259.0
1641.0,469.0,3114.0
3132.0,825.0,6339.0
832.0,379.0,1593.0
735.0,355.0,1549.0
636.0,244.0,1416.0
890.0,316.0,1875.0
1275.0,372.0,3067.0
630.0,296.0,1161.0
821.0,426.0,1757.0
658.0,309.0,2057.0
1730.0,752.0,6258.0
724.0,377.0,2067.0
167.0,70.0,247.0
783.0,403.0,2017.0
520.0,339.0,1421.0
1915.0,1117.0,5066.0
3173.0,1396.0,8711.0
1070.0,603.0,3590.0
617.0,274.0,2024.0
4327.0,2009.0,11976.0
15.0,5.0,20.0
649.0,261.0,1010.0
1454.0,560.0,2634.0
747.0,450.0,2355.0
515.0,363.0,1574.0
1831.0,616.0,3930.0
1022.0,494.0,2542.0
635.0,230.0,1414.0
1192.0,463.0,2851.0
1605.0,589.0,4227.0
6083.0,1629.0,6840.0
866.0,348.0,2267.0
930.0,447.0,3191.0
772.0,304.0,2278.0
1443.0,576.0,4281.0
1092.0,345.0,3166.0
1247.0,398.0,2975.0
316.0,108.0,729.0
1505.0,670.0,4340.0
1865.0,662.0,5192.0
1175.0,534.0,3095.0
1134.0,466.0,3404.0
826.0,323.0,2250.0
1105.0,582.0,3090.0
462.0,224.0,1033.0
519.0,225.0,1152.0
1176.0,480.0,3085.0
1310.0,580.0,3224.0
712.0,332.0,2105.0
1105.0,543.0,3116.0
515.0,268.0,1833.0
1382.0,586.0,2874.0
2103.0,745.0,4134.0
1111.0,542.0,2499.0
662.0,457.0,2322.0
365.0,279.0,1144.0
891.0,626.0,3004.0
378.0,202.0,1362.0
1711.0,1225.0,5777.0
178.0,121.0,590.0
686.0,537.0,1889.0
857.0,546.0,2753.0
662.0,443.0,2116.0
781.0,522.0,2499.0
1727.0,948.0,4944.0
709.0,489.0,2270.0
832.0,564.0,2612.0
1738.0,686.0,2371.0
634.0,469.0,2283.0
1312.0,629.0,3329.0
893.0,654.0,3011.0
618.0,450.0,2033.0
774.0,584.0,2653.0
888.0,663.0,3046.0
669.0,502.0,2280.0
602.0,428.0,1949.0
301.0,208.0,1021.0
396.0,278.0,1321.0
3445.0,1571.0,8039.0
384.0,171.0,665.0
857.0,402.0,1688.0
1030.0,411.0,1649.0
511.0,198.0,1011.0
426.0,234.0,638.0
950.0,399.0,2149.0
1049.0,398.0,2460.0
1798.0,612.0,4477.0
830.0,286.0,2105.0
26.0,11.0,32.0
1680.0,705.0,4447.0
1289.0,416.0,3236.0
808.0,278.0,1974.0
868.0,329.0,2404.0
811.0,233.0,1741.0
1938.0,964.0,5488.0
1064.0,526.0,3212.0
782.0,411.0,1598.0
910.0,374.0,2499.0
1155.0,553.0,3120.0
635.0,314.0,1891.0
1275.0,718.0,3415.0
441.0,203.0,1496.0
527.0,275.0,1521.0
952.0,424.0,2790.0
673.0,390.0,2088.0
921.0,366.0,3355.0
906.0,472.0,2465.0
539.0,300.0,1808.0
410.0,171.0,1232.0
394.0,154.0,1244.0
316.0,126.0,1025.0
771.0,365.0,3082.0
3162.0,1831.0,9565.0
465.0,236.0,1016.0
1209.0,559.0,3615.0
860.0,367.0,2897.0
656.0,423.0,2413.0
540.0,284.0,1790.0
539.0,249.0,1301.0
745.0,332.0,2126.0
498.0,278.0,1639.0
653.0,328.0,1883.0
507.0,266.0,1469.0
1336.0,451.0,3521.0
1326.0,714.0,3618.0
1912.0,903.0,6163.0
735.0,274.0,2209.0
1777.0,754.0,4879.0
1598.0,549.0,4486.0
1427.0,977.0,3442.0
1381.0,537.0,3556.0
598.0,375.0,1632.0
832.0,347.0,2370.0
2673.0,1135.0,6017.0
1621.0,732.0,3595.0
841.0,368.0,1642.0
1928.0,855.0,4496.0
1279.0,534.0,2736.0
1402.0,563.0,3310.0
1081.0,465.0,2466.0
1108.0,452.0,2043.0
1131.0,460.0,2196.0
590.0,254.0,885.0
771.0,364.0,1634.0
762.0,344.0,1328.0
1030.0,436.0,1998.0
850.0,348.0,2017.0
832.0,326.0,1652.0
876.0,364.0,1958.0
946.0,418.0,1901.0
1131.0,490.0,2479.0
1081.0,412.0,2071.0
985.0,516.0,2224.0
1067.0,512.0,2222.0
696.0,347.0,1562.0
557.0,223.0,1122.0
837.0,381.0,2038.0
553.0,225.0,1469.0
727.0,316.0,1821.0
435.0,203.0,1797.0
944.0,426.0,1997.0
937.0,387.0,2426.0
425.0,288.0,1538.0
859.0,329.0,1890.0
1052.0,468.0,2125.0
832.0,349.0,1765.0
463.0,215.0,1496.0
384.0,197.0,959.0
791.0,358.0,1806.0
807.0,410.0,2204.0
569.0,249.0,1188.0
2327.0,963.0,5476.0
1473.0,402.0,2133.0
1252.0,373.0,1291.0
871.0,399.0,1867.0
1478.0,404.0,1395.0
1623.0,611.0,2539.0
470.0,333.0,1097.0
1335.0,434.0,1707.0
1082.0,443.0,2489.0
513.0,171.0,891.0
1332.0,646.0,2766.0
2688.0,1535.0,6745.0
1118.0,394.0,1589.0
497.0,244.0,949.0
1330.0,424.0,1309.0
1198.0,362.0,1253.0
814.0,459.0,1494.0
807.0,425.0,1087.0
1314.0,473.0,1679.0
856.0,360.0,1391.0
1063.0,376.0,1283.0
1397.0,560.0,3397.0
1391.0,481.0,3512.0
925.0,323.0,2552.0
963.0,411.0,2095.0
1015.0,419.0,2016.0
1559.0,429.0,2141.0
1156.0,424.0,2602.0
1258.0,469.0,2822.0
1024.0,428.0,2017.0
1197.0,429.0,2664.0
1504.0,520.0,4183.0
3148.0,1589.0,6224.0
702.0,246.0,2043.0
4738.0,1477.0,5831.0
1289.0,423.0,2704.0
5014.0,2116.0,7961.0
3903.0,1139.0,7060.0
1333.0,392.0,2507.0
1452.0,491.0,2905.0
311.0,93.0,639.0
1475.0,569.0,3058.0
2681.0,1116.0,5761.0
1584.0,703.0,2598.0
1099.0,434.0,1708.0
1952.0,938.0,3568.0
623.0,84.0,456.0
4071.0,1582.0,9947.0
983.0,655.0,2337.0
2389.0,1371.0,5278.0
2734.0,1000.0,5330.0
2246.0,400.0,1795.0
208.0,37.0,191.0
1924.0,621.0,3397.0
817.0,342.0,1087.0
1916.0,618.0,3216.0
2266.0,628.0,3648.0
1703.0,289.0,1596.0
1914.0,369.0,1739.0
1403.0,411.0,1738.0
1464.0,405.0,2135.0
2966.0,1339.0,5122.0
249.0,74.0,534.0
835.0,339.0,1505.0
577.0,115.0,443.0
2839.0,516.0,2436.0
3150.0,543.0,2613.0
1690.0,301.0,1171.0
3872.0,850.0,4343.0
2493.0,502.0,2305.0
1786.0,332.0,1947.0
1236.0,263.0,1421.0
1593.0,329.0,1910.0
2592.0,662.0,4208.0
1092.0,263.0,1422.0
2663.0,753.0,4365.0
1324.0,351.0,1917.0
926.0,239.0,1591.0
287.0,66.0,539.0
1719.0,715.0,3113.0
838.0,525.0,1857.0
2153.0,989.0,4695.0
982.0,634.0,2289.0
1369.0,259.0,1115.0
1602.0,306.0,1194.0
2789.0,619.0,3167.0
2445.0,506.0,2216.0
2089.0,399.0,1429.0
1909.0,346.0,1461.0
3328.0,595.0,1499.0
1534.0,669.0,2572.0
4715.0,1666.0,6072.0
910.0,427.0,1752.0
1426.0,532.0,1818.0
958.0,485.0,1818.0
207.0,51.0,187.0
1810.0,468.0,1761.0
3157.0,629.0,1565.0
1326.0,254.0,851.0
1214.0,328.0,1248.0
2936.0,609.0,2311.0
1257.0,165.0,525.0
926.0,148.0,691.0
5756.0,983.0,2589.0
647.0,96.0,407.0
3249.0,552.0,2651.0
2776.0,463.0,1702.0
3289.0,631.0,2338.0
2165.0,521.0,2411.0
3242.0,599.0,2415.0
2451.0,504.0,2284.0
2984.0,625.0,2254.0
2175.0,347.0,1308.0
5116.0,854.0,2930.0
1048.0,163.0,746.0
3232.0,589.0,2291.0
2594.0,475.0,2471.0
1476.0,301.0,1205.0
2145.0,347.0,1562.0
2083.0,330.0,1759.0
1575.0,278.0,1346.0
1032.0,330.0,1566.0
1915.0,442.0,1884.0
2946.0,922.0,4273.0
2867.0,509.0,2413.0
1804.0,311.0,1324.0
5516.0,911.0,2932.0
1066.0,189.0,808.0
3171.0,504.0,1435.0
959.0,113.0,660.0
1217.0,146.0,619.0
837.0,135.0,728.0
2176.0,548.0,1823.0
1045.0,181.0,720.0
2329.0,441.0,1444.0
1718.0,268.0,1120.0
1925.0,376.0,1243.0
3545.0,635.0,2261.0
3416.0,538.0,1799.0
3800.0,1130.0,2992.0
6799.0,1796.0,5526.0
812.0,221.0,697.0
554.0,103.0,275.0
3356.0,659.0,1632.0
1968.0,795.0,2782.0
448.0,95.0,411.0
2354.0,666.0,2988.0
1079.0,436.0,1768.0
747.0,234.0,1344.0
5477.0,640.0,3004.0
3262.0,685.0,2678.0
2245.0,426.0,1893.0
2370.0,571.0,2656.0
3117.0,631.0,2753.0
1235.0,343.0,1813.0
1044.0,362.0,2549.0
1572.0,724.0,3141.0
1445.0,453.0,2342.0
1239.0,368.0,1799.0
723.0,201.0,1050.0
978.0,365.0,2512.0
2164.0,788.0,4943.0
1669.0,651.0,4159.0
1679.0,532.0,3153.0
615.0,365.0,1458.0
1273.0,437.0,2312.0
93.0,50.0,238.0
196.0,81.0,378.0
2164.0,1005.0,4367.0
1053.0,371.0,1866.0
1656.0,874.0,4412.0
3570.0,1150.0,5928.0
1314.0,550.0,3350.0
1146.0,407.0,2110.0
2703.0,1125.0,6433.0
1270.0,489.0,2910.0
342.0,197.0,893.0
1559.0,631.0,2720.0
1475.0,567.0,2660.0
1574.0,642.0,3498.0
1540.0,537.0,3569.0
2828.0,1247.0,5471.0
1908.0,626.0,2696.0
2334.0,954.0,4022.0
1508.0,555.0,3056.0
1720.0,675.0,2542.0
482.0,190.0,845.0
809.0,264.0,1270.0
4088.0,1521.0,6114.0
4853.0,1465.0,5768.0
1017.0,335.0,2655.0
796.0,249.0,2037.0
983.0,326.0,2893.0
1074.0,373.0,2955.0
1197.0,474.0,3058.0
1300.0,452.0,2890.0
1197.0,458.0,2365.0
1292.0,458.0,3596.0
1680.0,519.0,4349.0
719.0,254.0,2260.0
3744.0,1179.0,9792.0
3754.0,1241.0,8974.0
1200.0,426.0,3532.0
967.0,320.0,2308.0
1342.0,558.0,2956.0
2249.0,818.0,4931.0
1193.0,448.0,3230.0
976.0,340.0,2578.0
1229.0,407.0,2774.0
835.0,323.0,2053.0
2046.0,685.0,5436.0
1852.0,635.0,4624.0
2569.0,798.0,7326.0
1496.0,499.0,3759.0
1226.0,510.0,2775.0
1414.0,595.0,3207.0
724.0,262.0,1454.0
3657.0,617.0,2641.0
2271.0,730.0,4713.0
1095.0,405.0,2016.0
1378.0,476.0,2733.0
1078.0,460.0,2070.0
1658.0,608.0,2590.0
1086.0,432.0,2577.0
1656.0,713.0,3817.0
2045.0,577.0,3114.0
2061.0,646.0,4977.0
1484.0,495.0,3589.0
2048.0,685.0,4485.0
1019.0,319.0,2819.0
1180.0,346.0,2971.0
1181.0,355.0,3173.0
1404.0,384.0,3154.0
1057.0,324.0,2898.0
822.0,260.0,2556.0
1354.0,459.0,3259.0
940.0,267.0,1100.0
2828.0,834.0,3550.0
1247.0,401.0,2662.0
970.0,326.0,1972.0
1182.0,341.0,2260.0
867.0,336.0,1846.0
898.0,365.0,2102.0
2660.0,949.0,3523.0
1197.0,415.0,1963.0
1977.0,852.0,3187.0
1710.0,634.0,2635.0
908.0,466.0,2186.0
729.0,343.0,1251.0
1227.0,424.0,1883.0
1952.0,722.0,2713.0
1515.0,494.0,2487.0
1334.0,596.0,2813.0
1196.0,463.0,2022.0
1242.0,335.0,1683.0
483.0,187.0,1024.0
1543.0,521.0,2546.0
928.0,295.0,1484.0
5085.0,1649.0,6352.0
7111.0,2419.0,10336.0
793.0,261.0,2095.0
920.0,400.0,1725.0
1370.0,459.0,2830.0
945.0,303.0,1904.0
1101.0,408.0,2377.0
2526.0,846.0,4388.0
1722.0,441.0,1793.0
2447.0,777.0,4186.0
876.0,330.0,1766.0
872.0,255.0,1593.0
1322.0,264.0,1461.0
2607.0,988.0,5574.0
629.0,257.0,1490.0
843.0,328.0,2004.0
1015.0,271.0,1682.0
4926.0,1629.0,10281.0
2817.0,1073.0,6157.0
2425.0,687.0,3315.0
1435.0,455.0,2984.0
2204.0,606.0,3065.0
904.0,297.0,1591.0
41.0,10.0,51.0
700.0,224.0,1268.0
1894.0,726.0,3197.0
1268.0,531.0,3082.0
1584.0,636.0,3381.0
755.0,277.0,1499.0
1532.0,682.0,3301.0
1706.0,524.0,3522.0
750.0,251.0,1785.0
1382.0,618.0,2247.0
1048.0,306.0,1783.0
1088.0,350.0,2435.0
2332.0,725.0,3924.0
588.0,181.0,1127.0
837.0,240.0,1410.0
906.0,245.0,1526.0
2326.0,728.0,3413.0
1026.0,332.0,1756.0
1292.0,380.0,2036.0
986.0,306.0,1605.0
1672.0,432.0,1583.0
1524.0,454.0,2043.0
1159.0,331.0,1587.0
507.0,285.0,1234.0
918.0,378.0,1781.0
912.0,347.0,1678.0
961.0,385.0,1928.0
730.0,350.0,1545.0
1224.0,399.0,2395.0
2427.0,1020.0,4678.0
622.0,244.0,1131.0
1592.0,510.0,2082.0
1549.0,377.0,2019.0
682.0,244.0,1231.0
1147.0,267.0,932.0
1603.0,322.0,1244.0
865.0,294.0,1178.0
1849.0,430.0,1570.0
1492.0,481.0,1962.0
1550.0,458.0,1888.0
1857.0,444.0,2489.0
966.0,302.0,2149.0
1646.0,283.0,1026.0
1011.0,392.0,2147.0
436.0,104.0,588.0
1680.0,598.0,2870.0
3892.0,1375.0,6963.0
568.0,186.0,1175.0
1611.0,472.0,2513.0
1254.0,358.0,1951.0
1202.0,448.0,1378.0
969.0,391.0,1749.0
1035.0,218.0,1229.0
2166.0,774.0,4016.0
615.0,212.0,604.0
1085.0,362.0,2089.0
1187.0,405.0,2291.0
661.0,199.0,984.0
546.0,152.0,818.0
1617.0,507.0,2265.0
549.0,153.0,874.0
589.0,137.0,793.0
1539.0,500.0,2471.0
462.0,223.0,1063.0
1895.0,570.0,2982.0
1118.0,503.0,2035.0
714.0,226.0,1252.0
2104.0,893.0,3506.0
1536.0,500.0,2253.0
1356.0,356.0,1960.0
3093.0,1257.0,4639.0
825.0,250.0,1086.0
1022.0,368.0,1718.0
1217.0,529.0,2578.0
1820.0,551.0,2947.0
1749.0,657.0,3434.0
1202.0,460.0,1991.0
916.0,248.0,1484.0
1367.0,509.0,2342.0
2460.0,766.0,3419.0
578.0,174.0,1038.0
867.0,241.0,1290.0
523.0,187.0,1133.0
1807.0,674.0,3310.0
1121.0,502.0,2335.0
2442.0,922.0,4013.0
1758.0,593.0,2838.0
870.0,541.0,2067.0
474.0,170.0,1194.0
1961.0,773.0,3418.0
494.0,172.0,812.0
1348.0,413.0,2421.0
676.0,201.0,1347.0
878.0,325.0,1366.0
1618.0,584.0,2929.0
641.0,210.0,1107.0
498.0,156.0,982.0
690.0,234.0,1380.0
1131.0,381.0,1792.0
1479.0,386.0,2360.0
1057.0,390.0,1422.0
2600.0,868.0,4735.0
1848.0,567.0,2444.0
671.0,278.0,1316.0
1894.0,859.0,3136.0
1104.0,391.0,1561.0
852.0,305.0,2160.0
1374.0,566.0,2811.0
1880.0,400.0,1156.0
2720.0,598.0,2459.0
735.0,325.0,1160.0
272.0,81.0,382.0
912.0,249.0,919.0
975.0,258.0,1021.0
375.0,109.0,504.0
719.0,243.0,1039.0
639.0,196.0,1072.0
855.0,293.0,1514.0
2568.0,504.0,1855.0
1003.0,275.0,1187.0
1535.0,424.0,1548.0
2330.0,626.0,2696.0
1038.0,271.0,1444.0
781.0,340.0,1181.0
1331.0,284.0,1408.0
1640.0,563.0,3291.0
759.0,184.0,988.0
2054.0,716.0,3903.0
679.0,272.0,1317.0
748.0,335.0,1342.0
2639.0,771.0,2964.0
1940.0,358.0,1368.0
1440.0,418.0,2176.0
932.0,343.0,1891.0
1127.0,455.0,1731.0
664.0,204.0,1290.0
735.0,315.0,1589.0
1500.0,499.0,2914.0
3003.0,1014.0,4602.0
891.0,281.0,1672.0
514.0,174.0,1068.0
496.0,168.0,1117.0
1499.0,601.0,2856.0
1513.0,531.0,2726.0
488.0,139.0,729.0
884.0,208.0,1153.0
980.0,284.0,1416.0
1409.0,330.0,1996.0
1632.0,428.0,2176.0
730.0,276.0,1199.0
943.0,285.0,1724.0
1021.0,339.0,1941.0
1367.0,460.0,2749.0
1869.0,539.0,2970.0
1702.0,588.0,2642.0
809.0,339.0,1831.0
1495.0,634.0,3002.0
1749.0,628.0,2782.0
946.0,412.0,2142.0
487.0,98.0,383.0
883.0,344.0,1530.0
1510.0,460.0,2281.0
3257.0,758.0,3284.0
157.0,50.0,161.0
66.0,14.0,38.0
2304.0,764.0,3528.0
2281.0,815.0,3751.0
479.0,161.0,897.0
2457.0,1001.0,4022.0
1753.0,456.0,2406.0
2526.0,623.0,3179.0
1384.0,315.0,2064.0
1589.0,513.0,2470.0
2272.0,454.0,2301.0
1077.0,343.0,2114.0
1659.0,480.0,2356.0
1503.0,402.0,2161.0
1614.0,453.0,2985.0
1704.0,591.0,3268.0
1820.0,652.0,3679.0
2300.0,946.0,4273.0
1888.0,683.0,2695.0
1908.0,563.0,2825.0
1289.0,442.0,2456.0
3554.0,1593.0,7399.0
2110.0,587.0,3148.0
2901.0,920.0,4255.0
1119.0,387.0,1984.0
1261.0,402.0,2398.0
811.0,272.0,1493.0
1185.0,387.0,2362.0
1233.0,405.0,2584.0
2184.0,825.0,4115.0
1170.0,482.0,1813.0
658.0,217.0,1330.0
1811.0,707.0,2757.0
1625.0,501.0,2912.0
905.0,292.0,1654.0
634.0,197.0,1219.0
1902.0,733.0,4179.0
1018.0,370.0,2169.0
1409.0,450.0,2627.0
1240.0,391.0,2363.0
2138.0,605.0,3592.0
1033.0,297.0,1785.0
2683.0,881.0,3692.0
1877.0,606.0,2737.0
2759.0,983.0,4417.0
2223.0,535.0,2729.0
2187.0,835.0,4380.0
3282.0,889.0,3614.0
3596.0,967.0,4297.0
1065.0,354.0,1654.0
2017.0,986.0,3553.0
654.0,154.0,714.0
2235.0,718.0,2964.0
1806.0,722.0,2880.0
163.0,70.0,299.0
1842.0,561.0,3157.0
1528.0,537.0,2136.0
1376.0,532.0,2296.0
1114.0,309.0,1476.0
691.0,204.0,989.0
2777.0,884.0,4398.0
1277.0,425.0,1988.0
856.0,342.0,1295.0
1543.0,533.0,2244.0
1617.0,561.0,2081.0
1576.0,550.0,2252.0
1301.0,369.0,1862.0
2034.0,662.0,3236.0
1086.0,317.0,1518.0
901.0,294.0,1386.0
1012.0,306.0,1328.0
2126.0,527.0,2520.0
1814.0,547.0,2509.0
1703.0,343.0,1829.0
1861.0,511.0,2512.0
1233.0,331.0,1441.0
3196.0,795.0,3956.0
4480.0,1050.0,5268.0
852.0,229.0,1323.0
1625.0,542.0,2300.0
1098.0,275.0,1983.0
1405.0,341.0,2027.0
1036.0,345.0,1712.0
2709.0,648.0,3361.0
973.0,290.0,1564.0
3308.0,714.0,3202.0
1472.0,304.0,1380.0
1666.0,575.0,2448.0
3381.0,825.0,3341.0
2613.0,645.0,2884.0
1511.0,565.0,2325.0
1413.0,432.0,1920.0
1849.0,470.0,2577.0
1726.0,387.0,2002.0
4545.0,1333.0,5556.0
5254.0,1523.0,7531.0
662.0,169.0,784.0
1149.0,216.0,893.0
1196.0,201.0,790.0
3842.0,674.0,2346.0
677.0,270.0,1206.0
1843.0,467.0,1654.0
666.0,197.0,639.0
3385.0,1109.0,4620.0
2513.0,458.0,1639.0
1394.0,244.0,715.0
4011.0,1047.0,5321.0
3009.0,743.0,3662.0
3118.0,798.0,4248.0
2468.0,714.0,4197.0
1182.0,563.0,2768.0
976.0,245.0,1393.0
1846.0,538.0,3576.0
1401.0,453.0,1989.0
1101.0,407.0,2308.0
1251.0,404.0,1967.0
1098.0,368.0,1905.0
731.0,244.0,1374.0
865.0,309.0,1722.0
1085.0,343.0,2004.0
817.0,485.0,2594.0
3441.0,1198.0,6517.0
1930.0,585.0,3653.0
817.0,261.0,1417.0
1311.0,373.0,2249.0
1115.0,308.0,1732.0
340.0,159.0,1028.0
554.0,327.0,1611.0
810.0,265.0,1799.0
639.0,224.0,1787.0
1086.0,392.0,2785.0
1500.0,719.0,3335.0
436.0,180.0,1027.0
1598.0,523.0,3592.0
792.0,363.0,1851.0
784.0,360.0,1735.0
1439.0,493.0,2814.0
1217.0,331.0,2097.0
885.0,279.0,1694.0
1025.0,383.0,1783.0
1454.0,488.0,3479.0
2130.0,589.0,4154.0
1437.0,453.0,2991.0
1688.0,503.0,3107.0
1858.0,538.0,3929.0
1872.0,545.0,4021.0
2095.0,580.0,4461.0
934.0,280.0,1692.0
3171.0,1126.0,5147.0
1520.0,498.0,3318.0
2243.0,808.0,4328.0
3285.0,1495.0,6058.0
782.0,228.0,1624.0
1242.0,408.0,2781.0
1779.0,572.0,3695.0
1581.0,633.0,2775.0
2471.0,716.0,4827.0
1954.0,597.0,4269.0
2585.0,915.0,5781.0
1774.0,527.0,3957.0
1886.0,581.0,4112.0
2142.0,596.0,5127.0
1865.0,693.0,4417.0
1103.0,407.0,2622.0
1319.0,432.0,3123.0
1242.0,368.0,2500.0
1736.0,493.0,3451.0
1601.0,512.0,3430.0
1337.0,411.0,2553.0
1645.0,497.0,3273.0
1063.0,369.0,2017.0
952.0,341.0,1997.0
1715.0,666.0,3386.0
986.0,422.0,2437.0
1809.0,622.0,3906.0
1871.0,607.0,3914.0
2209.0,637.0,5143.0
2302.0,729.0,5925.0
1826.0,555.0,5379.0
988.0,346.0,2379.0
960.0,352.0,2482.0
1943.0,712.0,4462.0
910.0,311.0,2030.0
1549.0,756.0,3603.0
836.0,288.0,2054.0
2046.0,614.0,3698.0
1738.0,546.0,2826.0
1891.0,562.0,3109.0
2493.0,1101.0,5664.0
1615.0,542.0,3527.0
2166.0,666.0,4466.0
